"url","title","original_format","online_formats","subjects","date","description","contributors","locations","partof","access_restricted","id","image_url","thumb_url","resource_count","resource_url","filename"
"https://www.loc.gov/item/ihas.200153791/","[ Martha Graham and ensemble in Appalachian spring]","photo, print, drawing","image","","","photograph |   1 photograph: b&w, 7 in. x 9 in. |   Photographer unknown. (General).   Photograph (Form).","","","music division;appalachian spring;martha graham at the library of congress;performing arts encyclopedia","false","ihas.200153791","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153791/0001.tif/4057#h=3252&w=4057","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153791/0001.tif/253","1","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153791/0001.tif/4057#h=3252&w=4057","ihas.200153791-0.jpg"
"https://www.loc.gov/item/ihas.200154145/","[ Every soul is a circus, No. 3]","photo, print, drawing","image","","","photograph |   1 photograph: b&w, 5 in. x 6 1/2 in. |   The Library was unable to locate the rights holder for this photograph and has elected to make it available online as an exercise of fair use for strictly non-commercial educational uses. If any individuals or institutions have additional information or know the history of this photograph, please contact us via the Ask a Librarian service, http://www.loc.gov/rr/askalib/ask-perform.html (Copyright Notice).   Reproduced with permission of Katherine Duke. (Copyright Notice).   Photograph (Form).","woolfe, samuel h","","music division;martha graham at the library of congress;performing arts encyclopedia","false","ihas.200154145","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200154145/0001.tif/2104#h=2888&w=2104","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200154145/0001.tif/131","1","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200154145/0001.tif/2104#h=2888&w=2104","ihas.200154145-0.jpg"
"https://www.loc.gov/item/ihas.200154146/","[ Every soul is a circus, No. 4]","photo, print, drawing","image","","","photograph |   1 photograph, b&w, 5 in. x 6 1/2 in. |   The Library was unable to locate the rights holder for this photograph and has elected to make it available online as an exercise of fair use for strictly non-commercial educational uses. If any individuals or institutions have additional information or know the history of this photograph, please contact us via the Ask a Librarian service, http://www.loc.gov/rr/askalib/ask-perform.html (Copyright Notice).   Reproduced with permission of Katherine Duke. (Copyright Notice).   Photograph (Form).","woolfe, samuel h","","music division;martha graham at the library of congress;performing arts encyclopedia","false","ihas.200154146","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200154146/0001.tif/2904#h=2080&w=2904","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200154146/0001.tif/181","1","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200154146/0001.tif/2904#h=2080&w=2904","ihas.200154146-0.jpg"
"https://www.loc.gov/item/ihas.200154147/","[ Every soul is a circus, No. 5]","photo, print, drawing","image","","","photograph |   1 photograph:, b&w, 5 in. x 6 1/2 in. |   The Library was unable to locate the rights holder for this photograph and has elected to make it available online as an exercise of fair use for strictly non-commercial educational uses. If any individuals or institutions have additional information or know the history of this photograph, please contact us via the Ask a Librarian service, http://www.loc.gov/rr/askalib/ask-perform.html (Copyright Notice).   Reproduced with permission of Katherine Duke. (Copyright Notice).   Photograph (Form).","woolfe, samuel h","","music division;martha graham at the library of congress;performing arts encyclopedia","false","ihas.200154147","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200154147/0001.tif/2104#h=2864&w=2104","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200154147/0001.tif/131","1","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200154147/0001.tif/2104#h=2864&w=2104","ihas.200154147-0.jpg"
"https://www.loc.gov/item/ihas.200154148/","[ Every soul is a circus, No. 6]","photo, print, drawing","image","","","photograph |   1 photograph, b&w, 5 in. x 6 1/2 in. |   The Library was unable to locate the rights holder for this photograph and has elected to make it available online as an exercise of fair use for strictly non-commercial educational uses. If any individuals or institutions have additional information or know the history of this photograph, please contact us via the Ask a Librarian service, http://www.loc.gov/rr/askalib/ask-perform.html (Copyright Notice).   Reproduced with permission of Katherine Duke. (Copyright Notice).   Photograph (Form).","woolfe, samuel h","","music division;martha graham at the library of congress;performing arts encyclopedia","false","ihas.200154148","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200154148/0001.tif/2872#h=2080&w=2872","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200154148/0001.tif/179","1","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200154148/0001.tif/2872#h=2080&w=2872","ihas.200154148-0.jpg"
"https://www.loc.gov/item/ihas.200154149/","[ Every soul is a circus, No. 7]","photo, print, drawing","image","","","photograph |   1 photograph: b&w, 5 in. x 6 1/2 in. |   The Library was unable to locate the rights holder for this photograph and has elected to make it available online as an exercise of fair use for strictly non-commercial educational uses. If any individuals or institutions have additional information or know the history of this photograph, please contact us via the Ask a Librarian service, http://www.loc.gov/rr/askalib/ask-perform.html (Copyright Notice).   Reproduced with permission of Katherine Duke. (Copyright Notice).   Photograph (Form).","woolfe, samuel h","","music division;martha graham at the library of congress;performing arts encyclopedia","false","ihas.200154149","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200154149/0001.tif/2888#h=2096&w=2888","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200154149/0001.tif/180","1","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200154149/0001.tif/2888#h=2096&w=2888","ihas.200154149-0.jpg"
"https://www.loc.gov/item/ihas.200154150/","[ Every soul is a circus, No. 8]","photo, print, drawing","image","","","photograph |   1 photograph, b&w, 4 in. x 5 in. |   The Library was unable to locate the rights holder for this photograph and has elected to make it available online as an exercise of fair use for strictly non-commercial educational uses. If any individuals or institutions have additional information or know the history of this photograph, please contact us via the Ask a Librarian service, http://www.loc.gov/rr/askalib/ask-perform.html (Copyright Notice).   Reproduced with permission of Katherine Duke. (Copyright Notice).   Photograph (Form).","woolfe, samuel h.","","music division;martha graham at the library of congress;performing arts encyclopedia","false","ihas.200154150","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200154150/0001.tif/2881#h=2064&w=2881","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200154150/0001.tif/180","1","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200154150/0001.tif/2881#h=2064&w=2881","ihas.200154150-0.jpg"
"https://www.loc.gov/item/ihas.200154151/","[ Satyric festival, No. 1]","photo, print, drawing","image","satyric festival song;dance songs","","photograph |   1 photograph: b&w, 4 in. x 5 in. |   Photographer unknown. (General).   Reproduced with permission of Katherine Duke. (Copyright Notice).   Photograph (Form).","","","music division;martha graham at the library of congress;performing arts encyclopedia","false","ihas.200154151","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200154151/0001.tif/1649#h=1990&w=1649","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200154151/0001.tif/206","1","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200154151/0001.tif/1649#h=1990&w=1649","ihas.200154151-0.jpg"
"https://www.loc.gov/item/ihas.200154152/","[ Satyric festival, No. 2]","photo, print, drawing","image","satyric festival song;dance songs","","photograph |   1 photograph, b&w, 4 in. x 5 in. |   Photographer unknown. (General).   Reproduced with permission of Katherine Duke. (Copyright Notice).   Photograph (Form).","","","music division;martha graham at the library of congress;performing arts encyclopedia","false","ihas.200154152","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200154152/0001.tif/1674#h=2147&w=1674","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200154152/0001.tif/209","1","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200154152/0001.tif/1674#h=2147&w=1674","ihas.200154152-0.jpg"
"https://www.loc.gov/item/ihas.200153720/","[ Martha Graham, Erick Hawkins, and Nina Fonaroff in Punch and the Judy]","photo, print, drawing","image","punch and the judy","","photograph |   1 photograph: b&w, 5 1/2 in. x 9 in. |   Photographer unknown. (General).   Reproduced with permission of Janet Morgan/The Barbara Morgan Archive.  For further information e-mail morganarchives@gmail.com (Copyright Notice).   Reproduced with permission of Katherine Duke. (Copyright Notice).   Photograph (Form).","morgan, barbara","","music division;martha graham at the library of congress;performing arts encyclopedia","false","ihas.200153720","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153720/0001.tif/4035#h=3264&w=4035","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153720/0001.tif/252","1","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153720/0001.tif/4035#h=3264&w=4035","ihas.200153720-0.jpg"
"https://www.loc.gov/item/ihas.200153721/","[ Martha Graham and Erick Hawkins in Punch and the Judy, No. 1]","photo, print, drawing","image","punch and the judy","","photograph |   1 photograph: b&w, 5 1/2 in. x 9 in. |   Reproduced with permission of Janet Morgan/The Barbara Morgan Archive.  For further information e-mail morganarchives@gmail.com (Copyright Notice).   Reproduced with permission of Katherine Duke. (Copyright Notice).   Photograph (Form).","morgan, barbara","","music division;martha graham at the library of congress;performing arts encyclopedia","false","ihas.200153721","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153721/0001.tif/4011#h=3208&w=4011","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153721/0001.tif/250","1","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153721/0001.tif/4011#h=3208&w=4011","ihas.200153721-0.jpg"
"https://www.loc.gov/item/ihas.200153722/","[ Martha Graham in Punch and the Judy]","photo, print, drawing","image","punch and the judy","","photograph |   1 photograph: b&w, 5 1/2 in. x 9 in. |   Photographer unknown -  possibly Barbara Morgan? (General).   Reproduced with permission of Katherine Duke. (Copyright Notice).   Photograph (Form).","","","music division;martha graham at the library of congress;performing arts encyclopedia","false","ihas.200153722","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153722/0001.tif/2511#h=3137&w=2511","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153722/0001.tif/156","1","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153722/0001.tif/2511#h=3137&w=2511","ihas.200153722-0.jpg"
"https://www.loc.gov/item/ihas.200153723/","[ Martha Graham and Erick Hawkins in Punch and the Judy, No. 2]","photo, print, drawing","image","punch and the judy","","photograph |   1 photograph: b&w, 5 1/2 in. x 9 in. |   Photographer unknown - possibly Barbara Morgan? (General).   Reproduced with permission of Katherine Duke. (Copyright Notice).   Photograph (Form).","","","music division;martha graham at the library of congress;performing arts encyclopedia","false","ihas.200153723","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153723/0001.tif/3236#h=3966&w=3236","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153723/0001.tif/202","1","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153723/0001.tif/3236#h=3966&w=3236","ihas.200153723-0.jpg"
"https://www.loc.gov/item/ihas.200153724/","[ Punch and the Judy]","photo, print, drawing","image","","","photograph |   1 photograph: b&w, 5 1/2 in. x 9 in. |   Reproduced with permission of Janet Morgan/The Barbara Morgan Archive.  For further information e-mail morganarchives@gmail.com (Copyright Notice).   Reproduced with permission of Katherine Duke. (Copyright Notice).   Photograph (Form).","morgan, barbara","","music division;martha graham at the library of congress;performing arts encyclopedia","false","ihas.200153724","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153724/0001.tif/4089#h=3256&w=4089","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153724/0001.tif/255","1","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153724/0001.tif/4089#h=3256&w=4089","ihas.200153724-0.jpg"
"https://www.loc.gov/item/ihas.200153725/","[ Erick Hawkins, Ethel Butler, Jean Erdman, and Jane Dudley in Punch and the Judy]","photo, print, drawing","image","punch and the judy","","photograph |   1 photograph: b&w, 5 1/2 in. x 9 in. |   Reproduced with permission of Janet Morgan/The Barbara Morgan Archive.  For further information e-mail morganarchives@gmail.com (Copyright Notice).   Reproduced with permission of Katherine Duke. (Copyright Notice).   Photograph (Form).","morgan, barbara","","music division;martha graham at the library of congress;performing arts encyclopedia","false","ihas.200153725","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153725/0001.tif/4040#h=3272&w=4040","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153725/0001.tif/252","1","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153725/0001.tif/4040#h=3272&w=4040","ihas.200153725-0.jpg"
"https://www.loc.gov/item/ihas.200153726/","[ Martha Graham, Erick Hawkins and Company in Punch and the Judy]","photo, print, drawing","image","","","photograph |   1 photograph: b&w, 5 1/2 in. x 9 in. |   © 2010 Estate of Eric Schaal / Artists Rights Society (ARS), New York (Copyright Notice).   Reproduced with permission of Martha Graham Resources, a division of The Martha Graham Center of Contemporary Dance, www.marthagraham.org. (Copyright Notice).   Photograph (Form).","schaal, eric","","music division;martha graham at the library of congress;performing arts encyclopedia","false","ihas.200153726","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153726/0001.tif/2984#h=1712&w=2984","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153726/0001.tif/373","1","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153726/0001.tif/2984#h=1712&w=2984","ihas.200153726-0.jpg"
"https://www.loc.gov/item/ihas.200153757/","[ Deaths and entrances]","photo, print, drawing","image","deaths and entrances","","photograph |   1 photograph: b&w, 8 in. X 10 in. |   Reproduced with permission of Janet Morgan/The Barbara Morgan Archive.  For further information e-mail morganarchives@gmail.com (Copyright Notice).   Reproduced with permission of Katherine Duke. (Copyright Notice).   Photograph (Form).","morgan, barbara","","music division;martha graham at the library of congress;performing arts encyclopedia","false","ihas.200153757","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153757/0001.tif/4246#h=3369&w=4246","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153757/0001.tif/265","1","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153757/0001.tif/4246#h=3369&w=4246","ihas.200153757-0.jpg"
"https://www.loc.gov/item/ihas.200153759/","[ Martha Graham and Erick Hawkins in Deaths and entrances]","photo, print, drawing","image","deaths and entrances","","photograph |   1 photograph: b&w, 8 in. X 10 in. |   Reproduced with permission of Janet Morgan/The Barbara Morgan Archive.  For further information e-mail morganarchives@gmail.com (Copyright Notice).   Reproduced with permission of Katherine Duke. (Copyright Notice).   Photograph (Form).","morgan, barbara","","music division;martha graham at the library of congress;performing arts encyclopedia","false","ihas.200153759","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153759/0001.tif/3144#h=2527&w=3144","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153759/0001.tif/196","1","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153759/0001.tif/3144#h=2527&w=3144","ihas.200153759-0.jpg"
"https://www.loc.gov/item/ihas.200154267/","[ Martha Graham and Robert Gorham in Xochitl]","photo, print, drawing","image","","","photograph |   1 photograph: b&w, 6 1/2 in. x 10 in. |   Photographer unknown. (General).   Reproduced with permission of Martha Graham Resources, a division of The Martha Graham Center of Contemporary Dance, www.marthagraham.org. (Copyright Notice).   Photograph (Form).","","","music division;martha graham at the library of congress;performing arts encyclopedia","false","ihas.200154267","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200154267/0001.tif/2704#h=4384&w=2704","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200154267/0001.tif/169","1","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200154267/0001.tif/2704#h=4384&w=2704","ihas.200154267-0.jpg"
"https://www.loc.gov/item/ihas.200154268/","[ Martha Graham in Xochitl (1919]]","photo, print, drawing","image","","","photograph |   1 photograph: b&w, 6 1/2 in. x 10 in. |   Reproduced with permission of Martha Graham Resources, a division of The Martha Graham Center of Contemporary Dance, www.marthagraham.org. (Copyright Notice).   Photograph (Form).","white studio, new york","","music division;martha graham at the library of congress;performing arts encyclopedia","false","ihas.200154268","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200154268/0001.tif/3231#h=3993&w=3231","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200154268/0001.tif/201","1","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200154268/0001.tif/3231#h=3993&w=3231","ihas.200154268-0.jpg"
"https://www.loc.gov/item/ihas.200154153/","[ American document]","photo, print, drawing","image","","","photograph |   1 photograph: b&w, 7 in. x 8 in. |   Reproduced with permission of Janet Morgan/The Barbara Morgan Archive.  For further information e-mail morganarchives@gmail.com (Copyright Notice).   Reproduced with permission of Martha Graham Resources, a division of The Martha Graham Center of Contemporary Dance, www.marthagraham.org. (Copyright Notice).   Photograph (Form).","morgan, barbara","","music division;martha graham at the library of congress;performing arts encyclopedia","false","ihas.200154153","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200154153/0001.tif/3328#h=3024&w=3328","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200154153/0001.tif/208","1","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200154153/0001.tif/3328#h=3024&w=3328","ihas.200154153-0.jpg"
"https://www.loc.gov/item/ihas.200154154/","[ Ensemble in American document]","photo, print, drawing","image","","","photograph |   1 photograph: b&w, 7 in. x 8 in. |   Reproduced with permission of Janet Morgan/The Barbara Morgan Archive.  For further information e-mail morganarchives@gmail.com (Copyright Notice).   Reproduced with permission of Martha Graham Resources, a division of The Martha Graham Center of Contemporary Dance, www.marthagraham.org. (Copyright Notice).   Photograph (Form).","morgan, barbara","","music division;martha graham at the library of congress;performing arts encyclopedia","false","ihas.200154154","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200154154/0001.tif/4080#h=3272&w=4080","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200154154/0001.tif/255","1","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200154154/0001.tif/4080#h=3272&w=4080","ihas.200154154-0.jpg"
"https://www.loc.gov/item/ihas.200154155/","[ Martha Graham in American document]","photo, print, drawing","image","","","photograph |   1 photograph, b&w, 8 in. x 10 in. |   Photographer unknown. (General).   Reproduced with permission of Martha Graham Resources, a division of The Martha Graham Center of Contemporary Dance, www.marthagraham.org. (Copyright Notice).   Photograph (Form).","","","music division;martha graham at the library of congress;performing arts encyclopedia","false","ihas.200154155","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200154155/0001.tif/4104#h=3344&w=4104","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200154155/0001.tif/256","1","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200154155/0001.tif/4104#h=3344&w=4104","ihas.200154155-0.jpg"
"https://www.loc.gov/item/ihas.200153814/","[ Martha Graham in Appalachian spring]","photo, print, drawing","image","","","photograph |   1 photograph: b&w, 8 in. x 10 in. |   Photographer unknown. (General).   Reproduced with permission of Martha Graham Resources, a division of The Martha Graham Center of Contemporary Dance, www.marthagraham.org. (Copyright Notice).   Photograph (Form).","","","music division;appalachian spring;martha graham at the library of congress;performing arts encyclopedia","false","ihas.200153814","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153814/0001.tif/3263#h=3972&w=3263","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153814/0001.tif/203","1","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153814/0001.tif/3263#h=3972&w=3263","ihas.200153814-0.jpg"
"https://www.loc.gov/item/ihas.200153813/","[ Martha Graham and ? in Appalachian spring]","photo, print, drawing","image","","","photograph |   1 photograph: b&w, 8 in. x 10 in. |   Photographer unknown. (General).   Reproduced with permission of Martha Graham Resources, a division of The Martha Graham Center of Contemporary Dance, www.marthagraham.org. (Copyright Notice).   Photograph (Form).","","","appalachian spring;martha graham at the library of congress;performing arts encyclopedia","false","ihas.200153813","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153813/0001.tif/3315#h=3972&w=3315","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153813/0001.tif/207","1","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153813/0001.tif/3315#h=3972&w=3315","ihas.200153813-0.jpg"
"https://www.loc.gov/item/ihas.200153838/","[ Robert Cohan and Helen McGehee in Cave of the heart, No. 1]","photo, print, drawing","image","serpent heart;cave of the heart","","photograph |   1 photograph: b&w, 8 in. x 10 in. |   Photographer unknown. (General).   Reproduced with permission of Martha Graham Resources, a division of The Martha Graham Center of Contemporary Dance, www.marthagraham.org. (Copyright Notice).   Photograph (Form).","","","music division;martha graham at the library of congress;cave of the heart;performing arts encyclopedia","false","ihas.200153838","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153838/0001.tif/3336#h=4128&w=3336","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153838/0001.tif/208","1","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153838/0001.tif/3336#h=4128&w=3336","ihas.200153838-0.jpg"
"https://www.loc.gov/item/ihas.200153839/","[ Robert Cohan and Helen McGehee in Cave of the heart, No. 2]","photo, print, drawing","image","serpent heart;cave of the heart","","photograph |   1 photograph: b&w, 8 in. x 10 in. |   Photographer unknown. (General).   Reproduced with permission of Martha Graham Resources, a division of The Martha Graham Center of Contemporary Dance, www.marthagraham.org. (Copyright Notice).   Photograph (Form).","","","music division;martha graham at the library of congress;cave of the heart;performing arts encyclopedia","false","ihas.200153839","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153839/0001.tif/4080#h=3376&w=4080","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153839/0001.tif/255","1","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153839/0001.tif/4080#h=3376&w=4080","ihas.200153839-0.jpg"
"https://www.loc.gov/item/ihas.200153840/","[ Robert Cohan and Helen McGehee in Cave of the heart, No. 3]","photo, print, drawing","image","serpent heart;cave of the heart","","photograph |   1 photograph: b&w, 8 in. x 10 in. |   Photographer unknown. (General).   Reproduced with permission of Martha Graham Resources, a division of The Martha Graham Center of Contemporary Dance, www.marthagraham.org. (Copyright Notice).   Photograph (Form).","","","music division;martha graham at the library of congress;cave of the heart;performing arts encyclopedia","false","ihas.200153840","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153840/0001.tif/3376#h=4112&w=3376","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153840/0001.tif/211","1","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153840/0001.tif/3376#h=4112&w=3376","ihas.200153840-0.jpg"
"https://www.loc.gov/item/ihas.200153837/","[ Robert Cohan, Yuriko Kimura, Turney and Helen McGehee in Cave of the heart]","photo, print, drawing","image","serpent heart;cave of the heart","","photograph |   1 photograph: b&w, 8 in. x 10 in. |   Photographer unknown. (General).   Reproduced with permission of Martha Graham Resources, a division of The Martha Graham Center of Contemporary Dance, www.marthagraham.org. (Copyright Notice).   Photograph (Form).","","","music division;martha graham at the library of congress;cave of the heart;performing arts encyclopedia","false","ihas.200153837","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153837/0001.tif/4104#h=3344&w=4104","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153837/0001.tif/256","1","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153837/0001.tif/4104#h=3344&w=4104","ihas.200153837-0.jpg"
"https://www.loc.gov/item/ihas.200153836/","[ Yuriko Kimura and Diane Gray in Cave of the heart]","photo, print, drawing","image","serpent heart;cave of the heart","","photograph |   1 photograph: b&w, 8 in. x 10 in. |   Reproduced with permission of Martha Graham Resources, a division of The Martha Graham Center of Contemporary Dance, www.marthagraham.org. (Copyright Notice).   ©ArneFolkedal{at}gmail.com (Copyright Notice).   Photograph (Form).","folkedal, arne","","music division;martha graham at the library of congress;cave of the heart;performing arts encyclopedia","false","ihas.200153836","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153836/0001.tif/3317#h=4065&w=3317","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153836/0001.tif/207","1","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153836/0001.tif/3317#h=4065&w=3317","ihas.200153836-0.jpg"
"https://www.loc.gov/item/ihas.200153835/","[ Erick Hawkins in Cave of the heart, No. 2]","photo, print, drawing","image","serpent heart;cave of the heart","","photograph |   1 photograph, b&w, 8 in. x 10 in. |   Photo by Philippe Halsman / copyright Halsman Estate (Copyright Notice).   Reproduced with permission of Martha Graham Resources, a division of The Martha Graham Center of Contemporary Dance, www.marthagraham.org. (Copyright Notice).   Photograph (Form).","halsman, philippe","","music division;martha graham at the library of congress;cave of the heart;performing arts encyclopedia","false","ihas.200153835","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153835/0001.tif/3344#h=4112&w=3344","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153835/0001.tif/209","1","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153835/0001.tif/3344#h=4112&w=3344","ihas.200153835-0.jpg"
"https://www.loc.gov/item/ihas.200153832/","[ Cave of the heart, No. 8]","photo, print, drawing","image","serpent heart;cave of the heart","","photograph |   1 photograph: b&w, 8 in. x 10 in. |   Photographer unknown. (General).   Reproduced with permission of Martha Graham Resources, a division of The Martha Graham Center of Contemporary Dance, www.marthagraham.org. (Copyright Notice).   Photograph (Form).","","","music division;martha graham at the library of congress;cave of the heart;performing arts encyclopedia","false","ihas.200153832","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153832/0001.tif/4240#h=3320&w=4240","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153832/0001.tif/265","1","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153832/0001.tif/4240#h=3320&w=4240","ihas.200153832-0.jpg"
"https://www.loc.gov/item/ihas.200153833/","[ Cave of the heart, No. 9]","photo, print, drawing","image","serpent heart;cave of the heart","","photograph |   1 photograph: b&w, 8 in. x 10 in. |   Photographer unknown. (General).   Reproduced with permission of Martha Graham Resources, a division of The Martha Graham Center of Contemporary Dance, www.marthagraham.org. (Copyright Notice).   Photograph (Form).","","","music division;martha graham at the library of congress;cave of the heart;performing arts encyclopedia","false","ihas.200153833","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153833/0001.tif/3360#h=4072&w=3360","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153833/0001.tif/210","1","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153833/0001.tif/3360#h=4072&w=3360","ihas.200153833-0.jpg"
"https://www.loc.gov/item/ihas.200153834/","[ Erick Hawkins in Cave of the heart, No. 1]","photo, print, drawing","image","serpent heart;cave of the heart","","photograph |   1 photograph: b&w, 8 in. x 10 in. |   Photo by Philippe Halsman / copyright Halsman Estate. (Copyright Notice).   Reproduced with permission of Martha Graham Resources, a division of The Martha Graham Center of Contemporary Dance, www.marthagraham.org. (Copyright Notice).   Photograph (Form).","halsman, philippe","","music division;martha graham at the library of congress;cave of the heart;performing arts encyclopedia","false","ihas.200153834","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153834/0001.tif/3368#h=4096&w=3368","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153834/0001.tif/210","1","https://lcweb2.loc.gov/diglib/media/loc.natlib.ihas.200153834/0001.tif/3368#h=4096&w=3368","ihas.200153834-0.jpg"
